Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Sale Type,Sale Condition,SalePrice
2594.0,535354130.0,50.0,50.0,7500.0,6.0,6.0,1947.0,1950.0,0.0,0.0,0.0,784.0,784.0,900.0,412.0,0.0,1312.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1953.0,2.0,649.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,127000
2595.0,535355100.0,50.0,50.0,7000.0,6.0,6.0,1924.0,1950.0,0.0,617.0,0.0,0.0,617.0,865.0,445.0,0.0,1310.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,0.0,1924.0,1.0,398.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,BrkTil,Fa,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Min1,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,COD,Normal,112000
2596.0,535375040.0,30.0,60.0,10410.0,3.0,8.0,1930.0,2001.0,0.0,0.0,0.0,713.0,713.0,713.0,0.0,0.0,713.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1936.0,1.0,371.0,0.0,75.0,161.0,0.0,0.0,0.0,0.0,10.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,Fa,Fa,N,Ex,MnPrv,Shed,WD ,Normal,99800
2597.0,535376090.0,20.0,90.0,5400.0,5.0,7.0,1954.0,2000.0,0.0,415.0,0.0,418.0,833.0,833.0,0.0,0.0,833.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1955.0,1.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,117000
2598.0,535376100.0,30.0,60.0,5400.0,5.0,6.0,1921.0,1968.0,0.0,0.0,0.0,1073.0,1073.0,1073.0,0.0,0.0,1073.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1968.0,1.0,326.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,12.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Abnorml,108480
2599.0,535377070.0,30.0,60.0,10914.0,3.0,3.0,1929.0,1950.0,0.0,0.0,0.0,715.0,715.0,715.0,0.0,0.0,715.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1967.0,2.0,660.0,0.0,0.0,75.0,0.0,112.0,0.0,0.0,8.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,Fa,CBlock,TA,TA,Mn,Unf,Unf,GasA,Fa,N,FuseP,TA,Typ,Gd,Detchd,Unf,Fa,TA,N,Ex,MnPrv,Shed,WD ,Normal,68000
2600.0,535377100.0,50.0,60.0,7008.0,4.0,8.0,1900.0,1998.0,0.0,0.0,0.0,448.0,448.0,448.0,272.0,0.0,720.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1900.0,1.0,280.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,3.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,Fa,Typ,Gd,Attchd,Unf,Fa,TA,Y,Ex,MnPrv,Shed,WD ,Normal,86900
2601.0,535379100.0,30.0,60.0,10800.0,5.0,6.0,1920.0,1950.0,0.0,821.0,0.0,299.0,1120.0,1130.0,0.0,0.0,1130.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1970.0,2.0,720.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,BrkFace,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,120000
2602.0,535380010.0,70.0,60.0,7200.0,6.0,8.0,1915.0,1950.0,0.0,338.0,0.0,325.0,663.0,774.0,821.0,0.0,1595.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1974.0,2.0,528.0,49.0,0.0,231.0,0.0,0.0,0.0,0.0,4.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Ex,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,155500
2603.0,535380130.0,50.0,60.0,10818.0,4.0,4.0,1910.0,1950.0,0.0,0.0,0.0,1077.0,1077.0,981.0,779.0,0.0,1760.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,1.0,1935.0,2.0,648.0,120.0,0.0,96.0,0.0,0.0,0.0,0.0,2.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,TA,Detchd,Unf,Fa,TA,Y,Ex,MnPrv,Shed,COD,Abnorml,80000
2604.0,535381060.0,50.0,60.0,10410.0,3.0,4.0,1915.0,1950.0,0.0,0.0,0.0,672.0,672.0,694.0,520.0,0.0,1214.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1998.0,3.0,936.0,216.0,0.0,160.0,0.0,0.0,0.0,0.0,1.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Family,105000
2605.0,535382020.0,190.0,60.0,10800.0,5.0,4.0,1900.0,1970.0,0.0,664.0,0.0,290.0,954.0,1766.0,648.0,0.0,2414.0,0.0,0.0,2.0,0.0,3.0,2.0,10.0,1.0,1970.0,2.0,520.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,Fa,CBlock,TA,Fa,No,BLQ,Unf,GasA,TA,N,FuseA,TA,Mod,Gd,Attchd,Unf,TA,Fa,N,Ex,MnPrv,Shed,ConLD,Normal,160000
2606.0,535382130.0,50.0,60.0,10800.0,5.0,8.0,1936.0,1989.0,0.0,626.0,0.0,170.0,796.0,1096.0,370.0,0.0,1466.0,0.0,1.0,2.0,0.0,3.0,1.0,7.0,1.0,1950.0,2.0,566.0,436.0,21.0,0.0,0.0,0.0,0.0,500.0,4.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Fa,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Min1,TA,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,170000
2607.0,535401140.0,20.0,84.0,8658.0,6.0,5.0,1965.0,1965.0,101.0,643.0,0.0,445.0,1088.0,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1965.0,2.0,440.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,Ex,GdWo,Shed,WD ,Abnorml,160000
2608.0,535402070.0,80.0,85.0,13400.0,5.0,5.0,1966.0,1966.0,1047.0,516.0,128.0,380.0,1024.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1966.0,2.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,GdWo,Shed,WD ,Normal,159950
2609.0,535402100.0,80.0,83.0,10184.0,6.0,5.0,1963.0,1963.0,379.0,580.0,0.0,503.0,1083.0,1146.0,0.0,0.0,1146.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1963.0,1.0,294.0,345.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,165000
2610.0,535402220.0,50.0,77.0,9786.0,6.0,7.0,1962.0,1981.0,0.0,600.0,0.0,312.0,912.0,1085.0,649.0,0.0,1734.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1962.0,2.0,440.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,6.0,2006.0,RL,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,GdPrv,Shed,WD ,Normal,159000
2611.0,535402230.0,20.0,77.0,9510.0,6.0,5.0,1962.0,1985.0,161.0,701.0,0.0,434.0,1135.0,1207.0,0.0,0.0,1207.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1962.0,1.0,264.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,147000
2612.0,535403040.0,20.0,66.0,7800.0,5.0,5.0,1964.0,1964.0,0.0,312.0,600.0,0.0,912.0,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1964.0,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Abnorml,115000
2613.0,535403150.0,20.0,79.0,8910.0,6.0,6.0,1959.0,1959.0,0.0,655.0,0.0,0.0,655.0,1194.0,0.0,0.0,1194.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1954.0,2.0,539.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,BuiltIn,Fin,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,159500
2614.0,535403200.0,20.0,60.0,7332.0,6.0,6.0,1959.0,1959.0,207.0,414.0,0.0,450.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1959.0,1.0,288.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Abnorml,120000
2615.0,535404080.0,20.0,73.0,7100.0,5.0,7.0,1957.0,1957.0,0.0,708.0,0.0,108.0,816.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1957.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,129900
2616.0,535425040.0,20.0,80.0,10800.0,6.0,6.0,1961.0,1992.0,104.0,913.0,0.0,400.0,1313.0,1773.0,0.0,0.0,1773.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,1961.0,2.0,418.0,355.0,98.0,0.0,0.0,144.0,0.0,0.0,8.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Min2,TA,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,183000
2617.0,535425050.0,20.0,86.0,11650.0,7.0,5.0,1959.0,1959.0,58.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,1472.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1959.0,2.0,484.0,0.0,68.0,0.0,0.0,227.0,0.0,0.0,6.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,BrkCmn,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,Gd,Y,FuseA,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,157500
2618.0,535425080.0,60.0,68.0,18275.0,7.0,8.0,1962.0,1998.0,0.0,636.0,0.0,802.0,1438.0,1900.0,548.0,0.0,2448.0,1.0,0.0,3.0,0.0,3.0,1.0,9.0,2.0,1962.0,2.0,441.0,520.0,102.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,RL,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,277500
2619.0,535426195.0,20.0,47.0,16321.0,5.0,6.0,1957.0,1997.0,0.0,1277.0,0.0,207.0,1484.0,1600.0,0.0,0.0,1600.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,2.0,1957.0,1.0,319.0,288.0,258.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Gd,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,207500
2620.0,535450100.0,50.0,60.0,12144.0,4.0,6.0,1950.0,1950.0,0.0,455.0,0.0,455.0,910.0,910.0,611.0,0.0,1521.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1950.0,1.0,597.0,199.0,0.0,168.0,0.0,0.0,0.0,0.0,9.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkComm,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,Gd,Min2,Gd,Detchd,Unf,Fa,TA,Y,Ex,MnPrv,Shed,WD ,Normal,147500
2621.0,535450180.0,50.0,60.0,10800.0,4.0,4.0,1949.0,1950.0,0.0,0.0,0.0,720.0,720.0,720.0,472.0,0.0,1192.0,0.0,0.0,1.0,1.0,4.0,1.0,6.0,0.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Abnorml,135000
2622.0,535451190.0,20.0,60.0,7200.0,5.0,7.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1950.0,2.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,109500
2623.0,535451210.0,20.0,60.0,7200.0,4.0,5.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1950.0,2.0,420.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,109900
2624.0,535453160.0,20.0,70.0,7560.0,5.0,5.0,1959.0,1959.0,0.0,369.0,0.0,671.0,1040.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,286.0,140.0,0.0,252.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,GdWo,Shed,WD ,Normal,133700
2625.0,535454030.0,90.0,60.0,8544.0,3.0,4.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,1950.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,BrkFace,Stone,BrkFace,TA,TA,Slab,TA,TA,No,GLQ,Unf,Wall,Fa,N,FuseF,TA,Typ,Gd,Detchd,Unf,TA,Fa,Y,Ex,MnPrv,Shed,WD ,Normal,81400
2626.0,535454050.0,90.0,68.0,8544.0,3.0,4.0,1949.0,1950.0,340.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,1949.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,Slab,TA,TA,No,GLQ,Unf,Wall,Fa,N,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,87500
2627.0,535454060.0,90.0,60.0,8544.0,3.0,4.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,1949.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stone,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Gd,N,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,93500
2628.0,535456010.0,90.0,75.0,8512.0,5.0,5.0,1960.0,1960.0,0.0,0.0,0.0,1556.0,1556.0,1556.0,0.0,0.0,1556.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Hip,CompShg,BrkFace,BrkFace,BrkFace,TA,TA,CBlock,TA,Fa,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,119000
2629.0,535456020.0,20.0,70.0,7945.0,5.0,6.0,1959.0,1959.0,0.0,179.0,506.0,465.0,1150.0,1150.0,0.0,0.0,1150.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,141000
2630.0,535457070.0,20.0,70.0,7000.0,5.0,4.0,1961.0,1961.0,0.0,781.0,0.0,369.0,1150.0,1150.0,0.0,0.0,1150.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1961.0,1.0,288.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,7.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,146000
2631.0,535477060.0,60.0,69.0,7590.0,6.0,5.0,1966.0,1966.0,266.0,512.0,0.0,148.0,660.0,660.0,688.0,0.0,1348.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1966.0,2.0,453.0,188.0,108.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,155000
